% CS225b final project training input file for WEKA
@relation pucks
@attribute 'mean-squared-error' real
@attribute 'mean-1norm-error' real
@attribute 'max-error' real
@attribute '2max-error' real
@attribute '3max-error' real
@attribute 'dist-from-cluster' real
%@attribute 'distance-to-center' real
@attribute 'num-circumference-points' real
@attribute 'circumference-degrees' real
@attribute 'class' {'puck','not-puck'}
@data
% circles for single session:
0.00678230563623,0.0666060476168,0.113752333371,0.086065809479,1.66533453694e-16,0.320212229112,3,1.5298595719,'not-puck'
2.64908519125e-05,0.00417199306017,0.00798665339572,0.00391216512939,0.000617160655397,1.39495556849,3,0.455044431734,'not-puck'
0.000677598821651,0.0207678804777,0.0379313707399,0.0243722706932,1.66533453694e-16,0.00394082717352,3,1.84611758524,'not-puck'
0.00133573093696,0.031575824429,0.0615712028121,0.0512732952797,0.04277262653,0.21492923633,9,1.63507490439,'not-puck'
% circles for single session:
0.00621547983396,0.0786198273025,0.0868755109993,0.0751895873184,0.0737943835897,1.44827423325,3,0.401739097266,'not-puck'
0.000629602028472,0.0175861538109,0.0649861540849,0.0363154729874,0.0257542204918,0.495791900919,12,1.35420849681,'not-puck'
0.00116776511873,0.0290944430662,0.0678622881399,0.0310838336178,0.0294395423707,0.336663582116,7,1.51333843762,'not-puck'
0.000961471378273,0.0256593421694,0.0669019149574,0.0512160695929,0.0478928283865,1.13229678305,16,2.98229637619,'not-puck'
0.000149049825552,0.0119008964656,0.0146115740277,0.0145043292478,0.0100889554845,1.000591764,4,0.849408246862,'not-puck'
0.000124411890195,0.00871030888986,0.0243309394814,0.0199450756536,0.0127684191192,1.19163348266,12,3.04163347633,'puck'
0.00137115048176,0.0346426401453,0.0531378517738,0.025443080075,0.0253469885872,0.399320813004,3,1.45068153558,'not-puck'
0.00492433492892,0.0560446690052,0.101934328842,0.0661996781733,3.88578058619e-16,0.185696464805,3,2.03563120352,'not-puck'
0.00151113265401,0.0323393810429,0.0690811966184,0.0585367685651,0.0423086707531,1.26706587291,9,3.11706497371,'not-puck'
% circles for single session:
0.00102931968747,0.0267498372884,0.0642813390688,0.0360278794083,0.0314552456352,0.352916589078,8,1.49708490732,'not-puck'
0.00118691270809,0.0252916673059,0.0668556235272,0.0617489620315,0.0414663258113,0.488853224651,10,1.36114821235,'not-puck'
0.00100495998683,0.0230713643937,0.0692135827744,0.0446355008282,0.0350345794462,0.680799680489,9,1.16920105889,'not-puck'
0.00149140962746,0.0284570515093,0.0630584988715,0.0223126556565,3.60822483003e-16,0.446095864481,3,1.40390662326,'not-puck'
0.000697431291781,0.0196599194775,0.0427749822072,0.0162047762253,2.77555756156e-17,0.62023662994,3,1.22976376038,'not-puck'
0.000405850582176,0.0188706726144,0.025391299637,0.0221474466279,0.00907327157836,0.820242104408,3,1.02975799521,'not-puck'
0.000423189521595,0.0185708610891,0.0271242166856,0.0222061388668,0.00638222771501,0.85460088926,3,0.995399214729,'not-puck'
0.000484027847894,0.0185107211835,0.0327665710353,0.0191061137115,0.00365947880367,0.885088562141,3,0.964911569335,'not-puck'
0.000712950287668,0.0196172714783,0.0437644870574,0.014949972213,0.000137355164594,0.928249359346,3,0.92175091322,'not-puck'
0.00148552310595,0.0345568303218,0.0580532560582,0.027600418713,0.0180168161941,0.0471810881772,3,1.80284225351,'not-puck'
0.000189450525464,0.0106217528624,0.031032966644,0.0146752624883,0.0111006875824,1.01485903012,8,2.86485901274,'puck'
0.000799674726984,0.0215489621521,0.041795666832,0.0374666076998,0.00693357407666,0.46206355025,4,2.31206286103,'not-puck'
0.000990345944354,0.0256474035095,0.040814815204,0.0361273953244,3.60822483003e-16,0.370520838883,3,1.47948048037,'not-puck'
0.000873731102908,0.0249513501826,0.0464262941422,0.0463741727233,0.0271440382607,0.0321189540411,7,1.8178928887,'not-puck'
% circles for single session:
0.00107250493487,0.0233806040811,0.0545334071455,0.0156084050979,5.55111512313e-17,0.527698065662,3,1.32230302098,'not-puck'
0.00530307327984,0.0492879417727,0.123818606379,0.0240452189389,5.55111512313e-17,0.294858431331,3,2.14481076797,'not-puck'
0.000240734259117,0.00973347989498,0.0302022252059,0.00687994600755,0.00185174836647,0.1966546084,4,1.65334553699,'puck'
0.000466873406221,0.0188434867451,0.0351769508599,0.0206313620048,0.0123338595639,0.731370489169,4,1.11862965883,'not-puck'
0.00596048815053,0.0661089002359,0.126967664033,0.105016865165,0.0765796391603,0.383471889674,6,2.23342558838,'not-puck'
0.000553952450124,0.0191101696775,0.0317036519072,0.0256268571253,1.11022302463e-16,1.54485088992,3,0.305149208821,'not-puck'
% circles for single session:
0.00149140962746,0.0284570515093,0.0630584988715,0.0223126556565,3.60822483003e-16,0.446095864481,3,1.40390662326,'not-puck'
0.000454270868136,0.0192826786574,0.03191760858,0.0149508287861,0.0109795986061,0.7540743288,3,1.09592580707,'not-puck'
0.000405850582176,0.0188706726144,0.025391299637,0.0221474466279,0.00907327157836,0.820242104408,3,1.02975799521,'not-puck'
0.000423189521595,0.0185708610891,0.0271242166856,0.0222061388668,0.00638222771501,0.85460088926,3,0.995399214729,'not-puck'
0.000598087398403,0.0160049299499,0.0506584382716,0.0188782305509,0.00777115915584,0.894021575661,5,0.955978623326,'not-puck'
9.52278431219e-05,0.00824401797246,0.0149529181156,0.0110673052319,0.00578491936731,0.555339451652,4,1.29466055624,'puck'
0.00105020815282,0.0264207581773,0.041795666832,0.0374666076998,4.16333634234e-16,0.0604517949901,3,1.91044269963,'not-puck'
0.000873731102908,0.0249513501826,0.0464262941422,0.0463741727233,0.0271440382607,0.0321189540411,7,1.8178928887,'not-puck'
% circles for single session:
2.1828728764e-05,0.00420261380532,0.00704077026401,0.00324048183981,0.00232658931215,1.35210362045,3,0.497896379701,'not-puck'
0.000454126532956,0.0159039934103,0.0404806380976,0.0203162140846,0.0140479491199,0.558865975671,5,1.29113420754,'not-puck'
0.00119872806673,0.0282556824656,0.0436984453684,0.0410686020284,6.93889390391e-16,0.758759863215,3,1.09124108117,'not-puck'
5.87786280338e-05,0.00556288611515,0.0157819662183,0.00994150226926,0.00595987535081,0.0555386541685,7,1.90553862473,'puck'
0.000510857385631,0.0223558788515,0.0264575717221,0.022302577486,0.0183074873465,1.04018146187,3,0.809818662791,'not-puck'
0.00109134286399,0.0286152632742,0.0553531136158,0.0516407554074,0.0362631645102,0.227859479596,10,1.62214312628,'not-puck'
0.000806294669845,0.0188862741067,0.0671919499196,0.0454261791569,0.0268700742044,0.695607959218,10,1.15439250623,'not-puck'
% circles for single session:
0.000481824857723,0.0200482460191,0.0291914410488,0.0230357835347,0.00791751347388,0.562463947396,3,1.28753625761,'not-puck'
0.0014592213952,0.0206191510631,0.076193136967,0.00556562301137,0.000717844273966,0.0837480061334,4,1.93373532033,'not-puck'
0.00179208198605,0.0363837971412,0.0633218238172,0.0578954874662,0.0416606194996,0.168467339704,6,1.68154217524,'not-puck'
0.00372137451807,0.0508099988406,0.101090862118,0.0684808641443,0.0502887474866,0.0415970700035,5,1.8914304177,'not-puck'
0.000857063560065,0.0199150494439,0.0631044263436,0.0242380918459,0.022703994827,0.674285742451,6,1.17571480021,'not-puck'
0.000802915059249,0.0224806485834,0.056095446284,0.0180022805643,0.0174686232917,0.822570751319,5,1.02742963899,'not-puck'
0.000926133227512,0.0254184677775,0.0627751236994,0.029247849645,0.026475299148,0.188891760971,7,1.66111050161,'not-puck'
0.000730415806634,0.0178624771122,0.051680488685,0.015146617184,0.00462280257994,0.90862391257,4,0.941376379725,'not-puck'
0.000804550479969,0.0235062445805,0.0569013816219,0.0252600594681,0.0211513499456,0.484064405459,6,2.3340637395,'not-puck'
0.00113604259392,0.0274900144923,0.043168121093,0.0393019223839,6.10622663544e-16,0.770687978801,3,1.07931285614,'not-puck'
% circles for single session:
0.00228921843725,0.0433856209423,0.0730793550576,0.0670131645572,0.0429855009041,0.0832396672875,6,1.76679177317,'not-puck'
0.000720682766022,0.0186854047855,0.056552778679,0.0259370254482,0.020494364273,0.804438697002,6,1.04556162439,'not-puck'
0.00073682405604,0.0186148997576,0.0582533251588,0.026259634463,0.0167076508488,0.793603953084,6,1.05639638749,'not-puck'
0.0015634665295,0.034596735015,0.0629533854142,0.0594992916231,0.0486726418163,1.26730484874,11,3.11730388629,'not-puck'
0.000584788519856,0.0178145139766,0.0420696896438,0.0230592563785,0.00612910988389,1.00142836109,4,0.848571808719,'not-puck'
0.00111831416038,0.0273029898268,0.0414032833887,0.0405056860918,2.77555756156e-17,0.775322650215,3,1.074678154,'not-puck'
0.000157020399153,0.011171052605,0.0172464781436,0.0165656183261,0.0159900996918,0.364327126046,8,2.2143270929,'puck'
0.00113066374985,0.0277991074182,0.0510942222702,0.0275451132154,0.0047579867691,0.703329756386,3,1.14667114986,'not-puck'
0.000607480965871,0.0243959500769,0.0272238110719,0.0265147635864,0.0194492755723,1.04807458742,3,0.80192558771,'not-puck'
% circles for single session:
8.5655960687e-05,0.00686221473662,0.0164624663324,0.00786602517425,0.00312036743977,1.1594010757,4,0.690598927352,'not-puck'
0.00165026898752,0.0348900829004,0.061510464007,0.0577631824799,0.03412081409,0.251271048451,6,1.59873436033,'not-puck'
0.000556105118906,0.0183851056874,0.0390837201123,0.0104472362866,0.00562436066334,1.34876213001,3,0.50123798397,'not-puck'
0.00112072509146,0.0273027695176,0.0429149920306,0.0389933165221,5.55111512313e-17,0.777923778843,3,1.07207702615,'not-puck'
0.000150503093402,0.00909047083418,0.0251228033595,0.0186612767455,0.0104803778655,0.43332373315,8,2.28332370757,'puck'
0.000669096327383,0.0255643517398,0.0310890416743,0.0234718740039,0.0221321395411,1.07608168056,3,0.773918526466,'not-puck'
0.000896599795434,0.0217732331647,0.069133158025,0.047939393241,0.0354710332337,0.614128787628,11,1.23587186454,'not-puck'
% circles for single session:
5.76665257913e-05,0.00617214346291,0.0101443529386,0.00837207745008,5.55111512313e-17,1.31781052264,3,0.532189478555,'not-puck'
0.000716011779546,0.0198511870344,0.050642832678,0.0276196948894,0.0145062716635,0.745918791534,5,1.10408155058,'not-puck'
0.0043165498415,0.065400403747,0.0724900922027,0.0664715951606,0.0572395238776,1.10089616553,3,0.749112290703,'not-puck'
0.00033095776687,0.0162131692762,0.0246612593876,0.0189611177259,0.00501713071516,1.22899283118,3,0.621007212949,'not-puck'
7.20180931552e-05,0.00588387556691,0.0143150900274,0.0033365366733,3.88578058619e-16,0.13648388253,3,1.98648386436,'not-puck'
0.000292885573027,0.0137861250522,0.027258716561,0.0113053494935,0.00279430910223,0.575900810735,3,2.42590073707,'not-puck'
0.00138748240933,0.0274081923073,0.0608860931406,0.0213384837812,7.77156117238e-16,0.751324224145,3,1.09867705405,'not-puck'
0.000364356741028,0.0127305784428,0.0384197579985,0.0342450461908,0.0146680784002,0.369279339209,8,2.21927916103,'puck'
0.00116219760358,0.0272146723286,0.0495889936057,0.0320550233802,7.21644966006e-16,0.767792077262,3,1.08220879992,'not-puck'
0.000491394274021,0.0162900585882,0.0394293599363,0.0273856438532,0.0120730421191,0.0595857847235,5,1.90958377164,'not-puck'
0.000961045165721,0.0216724122644,0.0788258649358,0.0594376501175,0.0415287566208,0.534421896156,16,1.31557896509,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.728509046412,8,1.12149143312,'not-puck'
0.00217236709477,0.0372750318942,0.0674163574733,0.0444087382092,0.0,1.5203677767,3,0.329633772999,'not-puck'
0.00105632615642,0.0268511989133,0.067252434103,0.040589725749,0.0351201872198,0.21697707995,9,1.63302548358,'not-puck'
0.000831568830282,0.0235357328971,0.0363081483298,0.0342990503616,2.77555756156e-16,0.845116330564,3,1.00488407698,'not-puck'
0.00020526789733,0.0107498520902,0.0285427062348,0.0275820475044,0.0136142515127,1.10419424977,10,2.95419423099,'puck'
0.000605612772806,0.0198463202363,0.0344808706624,0.0250580900466,1.66533453694e-16,0.818284002201,3,1.03171622072,'not-puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.89795935232,7,2.7479584531,'not-puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.382098600949,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.323144119583,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.463816298339,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.728509046412,8,1.12149143312,'not-puck'
0.000244660207393,0.0117536862495,0.0295368190705,0.0217932636058,0.00808080348042,0.924227428952,6,0.925772603009,'not-puck'
8.4287905182e-05,0.0066419786818,0.021194422983,0.0168826838488,0.00976857623561,0.351970524437,12,2.20197051472,'puck'
0.0010054514972,0.0241959157694,0.0657920936493,0.0460612531858,0.0394765861428,0.331401228146,10,1.51860029225,'not-puck'
0.00153290561084,0.027323229714,0.0807005951619,0.0479525494642,0.0139491033107,0.303899688828,6,1.54610416921,'not-puck'
5.56907415131e-05,0.00606889696905,0.00991895186752,0.00828773903963,0.0,0.854444745375,3,0.995555256337,'not-puck'
0.000752437858597,0.0247446050961,0.0369936032005,0.028503683328,0.00873652875985,0.752590219927,3,1.09741015462,'not-puck'
0.00117711514604,0.0241515545103,0.057517074653,0.014937588878,2.22044604925e-16,0.137872912584,3,1.98786790123,'not-puck'
0.000181787046721,0.010330097368,0.0212031245828,0.00978716752123,8.32667268469e-17,0.0829315840364,3,1.76706861171,'not-puck'
0.00145005017197,0.0295443660099,0.060141376851,0.0540572528241,0.0431424470444,0.464541641929,6,2.31453938378,'not-puck'
0.00141202419855,0.0272293265453,0.0559924855539,0.0500465155171,0.00287830511007,0.362473382685,4,1.48752936138,'not-puck'
0.000722922817606,0.0230031692617,0.0522277872954,0.0269006914983,0.0245887224352,0.446958740803,7,1.40304184125,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.463816298339,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.0021419767174,0.0376776200774,0.0608590333722,0.05217382686,2.77555756156e-17,1.48591887607,3,0.364082665472,'not-puck'
0.0018245389689,0.0371556737708,0.0659603619342,0.0591943071884,0.0589448650665,1.07774452857,16,2.92774298688,'not-puck'
0.00246667333673,0.0385495574445,0.0787752443232,0.0593631190216,0.0508923472309,0.334422140581,5,2.18441305525,'not-puck'
0.000980357836317,0.0246841858842,0.050789928984,0.04831651595,0.0230512048533,0.506245601023,6,1.34375534513,'not-puck'
6.99867378671e-05,0.00631554247582,0.0200850767078,0.0169517940131,0.0113120450435,0.760193682406,16,2.61019367933,'puck'
0.000831568830282,0.0235357328971,0.0363081483298,0.0342990503616,1.66533453694e-16,0.845116330564,3,1.00488407698,'not-puck'
0.000752437858597,0.0247446050961,0.0369936032005,0.028503683328,0.00873652875985,0.752590219927,3,1.09741015462,'not-puck'
0.000705617698246,0.0243600792092,0.0336455244604,0.029897815248,0.00953689791926,0.718396215376,3,1.13160412959,'not-puck'
0.00145005017197,0.0295443660099,0.060141376851,0.0540572528241,0.0431424470444,0.464541641929,6,2.31453938378,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.728509046412,8,1.12149143312,'not-puck'
0.000841980840828,0.0203373283893,0.0635288167252,0.0351126258379,0.0182904240783,0.811473213812,7,1.03852722135,'not-puck'
0.000650003676291,0.0180626533489,0.0561437642396,0.0300809783623,0.0188175879991,0.731739645338,7,1.11826064194,'not-puck'
0.000696420368668,0.0197684356187,0.0618594003114,0.0397217262455,0.0225007316976,0.17493387138,10,2.0249324915,'not-puck'
0.00174189027237,0.0297344840787,0.0702093177319,0.0449916413853,0.00373697719762,0.0622026304459,4,1.78782171903,'not-puck'
0.0018245389689,0.0371556737708,0.0659603619342,0.0591943071884,0.0589448650665,1.07774452857,16,2.92774298688,'not-puck'
0.00203800363555,0.0367518220842,0.0593631190216,0.0508923472309,1.38777878078e-16,1.48931878212,3,0.360682610104,'not-puck'
0.0019991041761,0.0356940086122,0.0790817243867,0.0326433136814,0.025395388165,0.421521403856,4,2.27151667095,'not-puck'
0.000144795218386,0.0110329457613,0.0178170655338,0.00793376555361,0.00734800619659,1.01161311276,3,0.838386897372,'not-puck'
0.000767048378784,0.0236293451273,0.0406537932553,0.0248987245061,0.00533551762041,0.769614327227,3,1.08038605343,'not-puck'
0.000258275031537,0.0101693273968,0.039961122175,0.0271858882654,0.0101455903059,0.718623569585,10,2.56862352375,'puck'
0.000181787046721,0.010330097368,0.0212031245828,0.00978716752123,8.32667268469e-17,0.0829315840364,3,1.76706861171,'not-puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.89795935232,7,2.7479584531,'not-puck'
0.00076376568955,0.020326856697,0.0615408994699,0.027275650521,0.0172007180122,0.627739739743,7,1.22226072295,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.00388168523239,0.0508236365325,0.0795039835525,0.0729669260449,1.38777878078e-16,1.41075605137,3,0.439249284449,'not-puck'
0.00081507836038,0.0230469893504,0.0398144495867,0.0293265184645,0.0,0.840836833813,3,1.00916355969,'not-puck'
0.00089128850367,0.0245869697853,0.0457520769334,0.0237091990645,0.00429963335818,0.792672158803,3,1.05732834049,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.148256814478,5,1.99825674235,'puck'
0.000723361829703,0.0252772583241,0.0335985916036,0.0297594859519,0.0124736974169,0.676882802676,3,1.17311758213,'not-puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.89795935232,7,2.7479584531,'not-puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.382098600949,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.323144119583,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.463816298339,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.728509046412,8,1.12149143312,'not-puck'
0.000857407427523,0.019069673169,0.0608791264232,0.0347020065992,0.0150479299112,0.97168876281,6,0.878311614063,'not-puck'
0.000131253279625,0.0107752232036,0.0146529560796,0.0122192782269,0.00545343530434,1.46269149119,3,0.387308514558,'not-puck'
0.00401642678289,0.0568772258567,0.100405662953,0.0911672660144,0.0695351257847,0.182748218242,7,2.03270411171,'not-puck'
0.000687313912875,0.0203106796459,0.0460612531858,0.0412192169855,0.0394765861428,1.16441787613,10,3.01441767422,'not-puck'
0.00297023008363,0.0443480357521,0.0829203926202,0.0760768575302,0.0418436443291,0.360209786209,5,2.21019755318,'not-puck'
5.56907415131e-05,0.00606889696905,0.00991895186752,0.00828773903963,0.0,0.854444745375,3,0.995555256337,'not-puck'
0.00081507836038,0.0230469893504,0.0398144495867,0.0293265184645,0.0,0.840836833813,3,1.00916355969,'not-puck'
0.000780955496537,0.0192378947919,0.051933511467,0.0200515969796,0.00496647072094,1.17803678732,4,0.671963470475,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.148256814478,5,1.99825674235,'puck'
0.000723361829703,0.0252772583241,0.0335985916036,0.0297594859519,0.0124736974169,0.676882802676,3,1.17311758213,'not-puck'
0.00100272755492,0.0235884077806,0.057517074653,0.0218989675915,0.014937588878,0.137871536021,4,1.98786790123,'not-puck'
0.000181787046721,0.010330097368,0.0212031245828,0.00978716752123,8.32667268469e-17,0.0829315840364,3,1.76706861171,'not-puck'
0.00135367101055,0.024804172034,0.0697906125417,0.022163121046,0.00726295454815,0.484673673106,4,1.3653282128,'not-puck'
0.00218872913503,0.0285514843551,0.0808919394577,0.00476251360769,5.55111512313e-17,0.350104050904,3,1.49990278075,'not-puck'
0.00195418064804,0.0337729909503,0.0638186339686,0.0601719535616,0.0111013762711,0.274199532605,4,1.57580741967,'not-puck'
0.00119742929108,0.0274939933924,0.054175558009,0.0389556249555,0.0387773836133,0.569270794302,5,1.2807304617,'not-puck'
0.000832464341768,0.0230771583517,0.0530942061255,0.0261345479419,0.019901524787,1.05683026349,5,0.793170063115,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.000834829534157,0.0235012949297,0.0383414178595,0.0321624669295,3.60822483003e-16,0.844442165711,3,1.00555824537,'not-puck'
0.000294974341157,0.0139224418472,0.0264678331985,0.0134523144076,0.00184717793556,1.01192475815,3,0.838075284379,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.148256814478,5,1.99825674235,'puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.382098600949,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.323144119583,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.463816298339,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.728509046412,8,1.12149143312,'not-puck'
0.00217236709477,0.0372750318942,0.0674163574733,0.0444087382092,0.0,1.5203677767,3,0.329633772999,'not-puck'
0.000937258948442,0.0237541966979,0.0473060214227,0.0239565686709,8.32667268469e-17,0.839063019582,3,1.01093750211,'not-puck'
0.000236023070124,0.0127074433831,0.0254353617255,0.0155731246732,0.00669720476365,1.12418652988,4,2.97418650544,'not-puck'
0.000893648687066,0.0229614435633,0.057561620846,0.0278119283993,0.0138243609243,0.047684248321,5,1.89767590363,'puck'
0.000723361829703,0.0252772583241,0.0335985916036,0.0297594859519,0.0124736974169,0.676882802676,3,1.17311758213,'not-puck'
0.000605612772806,0.0198463202363,0.0344808706624,0.0250580900466,1.66533453694e-16,0.818284002201,3,1.03171622072,'not-puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.382098600949,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.323144119583,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.463816298339,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.766513269043,7,1.0834871457,'not-puck'
% circles for single session:
0.00393870183755,0.0624221626322,0.0702674666714,0.0626349160591,0.0543641051661,0.997903796355,3,0.852103970342,'not-puck'
0.000749828726593,0.0192696426062,0.060925508073,0.0340974719166,0.0145353710816,0.746101584071,7,1.10389879111,'not-puck'
0.00553130371157,0.0562445432498,0.117548135259,0.0893313370333,0.0180987007069,0.212320152861,4,2.06224813235,'not-puck'
