% CS225b final project training input file for WEKA
@relation pucks
@attribute 'mean-squared-error' real
@attribute 'mean-1norm-error' real
@attribute 'max-error' real
@attribute '2max-error' real
@attribute '3max-error' real
@attribute 'cluster1-dist' real
@attribute 'cluster2-dist' real
%@attribute 'distance-to-center' real
@attribute 'num-circumference-points' real
@attribute 'circumference-degrees' real
@attribute 'class' {'puck','not-puck'}
@data
% circles for single session:
0.000779036336055,0.0206230035976,0.0640818657139,0.0472625782566,0.0352201514045,0.583577145877,0.638348436892,12,1.3686226727,'not-puck'
0.000807618691768,0.0262877057196,0.0337705975624,0.0327378532029,0.0309753272465,0.51423624068,0.564758294251,4,1.43885363602,'not-puck'
0.000961471378273,0.0256593421694,0.0669019149574,0.0512160695929,0.0478928283865,1.03379580705,0.987064411175,16,2.98229637619,'not-puck'
0.000124411890195,0.00871030888986,0.0243309394814,0.0199450756536,0.0127684191192,1.09231961195,1.04304944753,12,3.04163347633,'puck'
0.00151113265401,0.0323393810429,0.0690811966184,0.0585367685651,0.0423086707531,1.16872873298,1.12145050672,9,3.11706497371,'not-puck'
0.00199315000005,0.0374636377841,0.0792963410232,0.0274120798952,0.0226852476401,1.28572502679,1.33842391557,4,0.666046144877,'not-puck'
% circles for single session:
0.00102931968747,0.0267498372884,0.0642813390688,0.0360278794083,0.0314552456352,0.456456597286,0.51167622706,8,1.49708490732,'not-puck'
0.00118691270809,0.0252916673059,0.0668556235272,0.0617489620315,0.0414663258113,0.591441963584,0.646152163494,10,1.36114821235,'not-puck'
0.000826080189796,0.0192145437063,0.0625324508336,0.0382715529988,0.0185471004844,1.03229654272,1.08507539281,7,0.918877271705,'not-puck'
0.00107250493487,0.0233806040811,0.0545334071455,0.0156084050979,5.55111512313e-17,0.629962686484,0.682948821139,3,1.32230302098,'not-puck'
0.00041286776026,0.0182958720817,0.0307176470581,0.0132965403587,0.0108734288281,0.83356887886,0.884255663002,3,1.11783139656,'not-puck'
0.000405850582176,0.0188706726144,0.025391299637,0.0221474466279,0.00907327157836,0.921538762085,0.971821868419,3,1.02975799521,'not-puck'
0.000423189521595,0.0185708610891,0.0271242166856,0.0222061388668,0.00638222771501,0.955835648941,1.00622359041,3,0.995399214729,'not-puck'
0.000484027847894,0.0185107211835,0.0327665710353,0.0191061137115,0.00365947880367,0.986282163632,1.03698973078,3,0.964911569335,'not-puck'
0.000189450525464,0.0106217528624,0.031032966644,0.0146752624883,0.0111006875824,0.91576041626,0.867009881678,8,2.86485901274,'puck'
0.000801575540185,0.0239847796954,0.0464262941422,0.0463741727233,0.0271440382607,0.0745027349593,0.0764381269599,8,2.00134492261,'not-puck'
0.00120382738933,0.0310105624404,0.0529978880743,0.02083954371,0.0191942555368,1.66517591749,1.71606613581,3,0.285942144192,'not-puck'
% circles for single session:
0.000866073369172,0.0235919430713,0.0619295721528,0.0325672561835,0.0239965669775,0.524586883768,0.57918440109,8,1.4281577803,'not-puck'
0.000849775689882,0.0286563999175,0.0346768021049,0.0296079810746,0.021684416573,0.865471803855,0.81604888076,3,2.81348182958,'not-puck'
0.00194000638578,0.0316863814491,0.0730432811879,0.0220158631595,1.66533453694e-16,0.175590061075,0.237874682891,3,1.7856021293,'not-puck'
0.000706172560922,0.0194468232819,0.043604785,0.0147356848456,2.22044604925e-16,1.02879141596,1.08011328031,3,0.922397552937,'not-puck'
0.00148552310595,0.0345568303218,0.0580532560582,0.027600418713,0.0180168161941,0.16069532256,0.215927193523,3,1.80284225351,'not-puck'
0.000240734259117,0.00973347989498,0.0302022252059,0.00687994600755,0.00185174836647,0.299303558024,0.351843181888,4,1.65334553699,'puck'
0.000454904074077,0.0166099628979,0.0382109365546,0.0166768541851,0.00848694387464,0.854771027422,0.906070461127,4,1.09650072017,'not-puck'
0.0015072049515,0.027652266736,0.0704986822905,0.049310938156,0.00884476501976,0.163488784094,0.143896340655,5,2.10298626953,'not-puck'
0.0010170997677,0.0285330312605,0.0486629896485,0.0192011439149,0.0177349602179,1.67881613254,1.72958518139,3,0.272204574109,'not-puck'
% circles for single session:
0.00102931968747,0.0267498372884,0.0642813390688,0.0360278794083,0.0314552456352,0.456456597286,0.51167622706,8,1.49708490732,'not-puck'
0.00118691270809,0.0252916673059,0.0668556235272,0.0617489620315,0.0414663258113,0.591441963584,0.646152163494,10,1.36114821235,'not-puck'
0.00115178992803,0.0254102594375,0.0668556235272,0.0583281683082,0.0414663258113,0.575015639521,0.629831459093,10,1.37766033787,'not-puck'
0.000904160919108,0.0237029863635,0.0699802907807,0.0333401569994,0.0256152745016,0.10490389502,0.172129115091,9,1.85988442728,'not-puck'
0.000849775689882,0.0286563999175,0.0346768021049,0.0296079810746,0.021684416573,0.865471803855,0.81604888076,3,2.81348182958,'not-puck'
0.00194000638578,0.0316863814491,0.0730432811879,0.0220158631595,1.66533453694e-16,0.175590061075,0.237874682891,3,1.7856021293,'not-puck'
0.000598087398403,0.0160049299499,0.0506584382716,0.0188782305509,0.00777115915584,0.99508539878,1.04713247424,5,0.955978623326,'not-puck'
9.52278431219e-05,0.00824401797246,0.0149529181156,0.0110673052319,0.00578491936731,0.656454409276,0.706770468943,4,1.29466055624,'puck'
% circles for single session:
2.1828728764e-05,0.00420261380532,0.00704077026401,0.00324048183981,0.00232658931215,1.45250636586,1.50256024997,3,0.497896379701,'not-puck'
0.000368740859525,0.0130854888538,0.0360538828191,0.0130115292099,0.00209281052999,1.31110368106,1.36199822826,4,0.639604447836,'not-puck'
6.67959294482e-05,0.00737020625639,0.0126723889101,0.0083658606898,0.00491702908518,1.23563141295,1.28577447736,4,0.71493382511,'not-puck'
0.00193011666236,0.0381895392855,0.0739556757772,0.0369334512914,0.0232189193154,1.28453768622,1.33677473263,4,0.667273507701,'not-puck'
0.00262858506663,0.0419308729618,0.0827929898156,0.0572706041417,0.0519255689907,0.176222705202,0.239144378082,5,1.78912616327,'not-puck'
0.00096162216523,0.0246803885197,0.0554884447137,0.0424111794687,0.0317953718058,1.0270311935,0.979312998069,7,2.97557453534,'not-puck'
0.000454126532956,0.0159039934103,0.0404806380976,0.0203162140846,0.0140479491199,0.660462950578,0.712361026494,5,1.29113420754,'not-puck'
0.000634306546866,0.0234144033437,0.0329688211418,0.0264245701124,0.010849818777,0.320641666494,0.273508537921,3,2.26616131928,'not-puck'
0.00119872806673,0.0282556824656,0.0436984453684,0.0410686020284,6.93889390391e-16,0.860732597975,0.911742416152,3,1.09124108117,'not-puck'
5.87786280338e-05,0.00556288611515,0.0157819662183,0.00994150226926,0.00595987535081,0.0569344602091,0.104971138166,7,1.90553862473,'puck'
0.00127788304931,0.0307220618818,0.052446508402,0.0319880397289,0.00773163751453,0.768615743466,0.820366844908,3,1.18378658828,'not-puck'
0.000500258715086,0.0191548585599,0.0354503126979,0.0119392225709,0.010075040411,0.194754446184,0.247268590441,3,1.76155081802,'not-puck'
0.00142785527186,0.0304131724189,0.0620645021784,0.0362764780402,0.0233117094569,0.163952487462,0.137713214928,4,2.10241609739,'not-puck'
0.0010513900144,0.026325903173,0.0436978179781,0.0352798915409,1.66533453694e-16,1.58271769752,1.63337857904,3,0.368284885741,'not-puck'
0.00109134286399,0.0286152632742,0.0553531136158,0.0516407554074,0.0362631645102,0.333055368874,0.387377039876,10,1.62214312628,'not-puck'
0.000806294669845,0.0188862741067,0.0671919499196,0.0454261791569,0.0268700742044,0.797107992649,0.851174664012,10,1.15439250623,'not-puck'
% circles for single session:
0.000295547540143,0.0157505165649,0.0254871013295,0.0112021303642,0.0105623180009,0.960328697365,1.01076245708,3,0.990761709888,'not-puck'
0.00234493824324,0.0433211799887,0.0745128090713,0.0671176040462,0.0463138697478,0.203310932932,0.261429178482,6,1.76037051913,'not-puck'
0.000788493117777,0.0229178172882,0.0540980017102,0.0324720930827,0.017248361035,0.656214658927,0.709082229114,6,1.2959224945,'not-puck'
0.000936845207788,0.020247442852,0.0662431630391,0.0280587830983,0.0203866962023,0.805356090774,0.859194436213,6,1.14621294646,'not-puck'
0.000107504741291,0.00801655314476,0.0162880698338,0.0125790273069,0.00242679664196,1.29615255293,1.34639082699,4,0.654405085626,'not-puck'
0.000857063560065,0.0199150494439,0.0631044263436,0.0242380918459,0.022703994827,0.775892442787,0.829526687212,6,1.17571480021,'not-puck'
0.000802915059249,0.0224806485834,0.056095446284,0.0180022805643,0.0174686232917,0.924061842897,0.976373664636,5,1.02742963899,'not-puck'
0.00222267407159,0.0433084153025,0.0695938849128,0.03171113153,0.0286202294646,1.36280694812,1.41434471641,3,0.589166191603,'not-puck'
0.000730415806634,0.0178624771122,0.051680488685,0.015146617184,0.00462280257994,1.00975859694,1.06177006533,4,0.941376379725,'not-puck'
0.000804550479969,0.0235062445805,0.0569013816219,0.0252600594681,0.0211513499456,0.387772967354,0.345181737899,6,2.3340637395,'not-puck'
% circles for single session:
0.0031112245567,0.0471758157638,0.0923486546014,0.053026314713,0.0530161324869,0.0825626628382,0.145818673336,5,1.92066594545,'not-puck'
0.000898338137413,0.0247799816815,0.0565904167785,0.0362239404733,0.0181880435364,0.661348336644,0.71434322709,6,1.29092430178,'not-puck'
0.000984438442642,0.0220233673375,0.0652712233172,0.0308739321159,0.025185465889,0.800912792357,0.854548780179,6,1.15077858499,'not-puck'
0.000105711718433,0.00798488377057,0.0157616487817,0.0129797554124,0.00224297159526,1.29609730377,1.34631851914,4,0.654459429639,'not-puck'
0.000867514461439,0.0201284838272,0.0635075691738,0.0247523607827,0.0223755196866,0.780159242682,0.833806904528,6,1.17145290505,'not-puck'
0.00059288748655,0.018784637886,0.0379437543432,0.0184101593147,1.38777878078e-16,1.47789172485,1.52859706779,3,0.472913675686,'not-puck'
0.000955855225037,0.0255534860778,0.0486726418163,0.0435217215311,0.030554885788,0.399914896513,0.452922590961,6,1.55396245805,'not-puck'
0.0011242259356,0.029606966695,0.0428498842227,0.0384757964887,0.00749521937363,1.44855392083,1.49909815476,3,0.502672990965,'not-puck'
0.000508232241815,0.0146469091556,0.0540518102891,0.0168783252356,0.013567274038,0.454979826481,0.411460336916,7,2.40278393965,'not-puck'
0.00111831416038,0.0273029898268,0.0414032833887,0.0405056860918,2.77555756156e-17,0.87719551226,0.928072705969,3,1.074678154,'not-puck'
0.000157020399153,0.011171052605,0.0172464781436,0.0165656183261,0.0159900996918,0.267514238147,0.219472851273,8,2.2143270929,'puck'
0.00113066374985,0.0277991074182,0.0510942222702,0.0275451132154,0.0047579867691,0.805405474453,0.857173494317,3,1.14667114986,'not-puck'
0.000124912743755,0.00890967142851,0.0163240788118,0.0104049354737,8.32667268469e-17,0.388979318816,0.439476624817,3,1.56297164453,'not-puck'
0.000607480965871,0.0243959500769,0.0272238110719,0.0265147635864,0.0194492755723,1.14936233431,1.19944022858,3,0.80192558771,'not-puck'
% circles for single session:
0.00102731820262,0.0223787128126,0.0670430580476,0.0352932044708,0.0161578767406,0.934830280773,0.9881384785,6,1.01663826718,'not-puck'
0.000729174788119,0.0188470658446,0.0574152535521,0.0256340625031,0.0192054214183,0.888034826519,0.9407604802,6,1.06330962717,'not-puck'
0.00165026898752,0.0348900829004,0.061510464007,0.0577631824799,0.03412081409,0.357209003909,0.411568072869,6,1.59873436033,'not-puck'
0.000556105118906,0.0183851056874,0.0390837201123,0.0104472362866,0.00562436066334,1.44956976291,1.50035333874,3,0.50123798397,'not-puck'
0.000150503093402,0.00909047083418,0.0251228033595,0.0186612767455,0.0104803778655,0.33560804361,0.288636184009,8,2.28332370757,'puck'
0.000424711655921,0.0202611588088,0.0231888470923,0.0226531064734,0.0149415228607,1.16006628558,1.21014641787,3,0.791023036102,'not-puck'
0.000947612780948,0.0290666170515,0.0422606422366,0.0346663768663,0.0314472333426,0.651348323245,0.702391510558,5,1.30133539256,'not-puck'
% circles for single session:
0.000712195472137,0.0184472783909,0.0539914147834,0.0182535379376,0.0175085094388,0.937635547722,0.989952598769,5,1.01361691516,'not-puck'
0.00103910013189,0.0289315622679,0.0437093597298,0.0432951985348,0.0415003753512,0.415816030304,0.467466568225,6,1.5383811933,'not-puck'
0.000486258628729,0.0185137166431,0.0346042364465,0.0150589650492,0.00587794843345,0.770595351316,0.821610609599,3,1.18093328328,'not-puck'
0.00033095776687,0.0162131692762,0.0246612593876,0.0189611177259,0.00501713071516,1.32979603137,1.38007570807,3,0.621007212949,'not-puck'
0.000273030179135,0.0149011346011,0.0249887371846,0.0102570278039,0.00945763881492,0.904581661222,0.955050935621,3,1.04653341516,'not-puck'
0.00119325489227,0.0270212767111,0.0544770207642,0.0246641933387,0.0019226160305,0.816439049973,0.86856329795,3,1.13555460814,'not-puck'
0.00138748240933,0.0274081923073,0.0608860931406,0.0213384837812,7.77156117238e-16,0.853256385181,0.905893666404,3,1.09867705405,'not-puck'
0.000364356741028,0.0127305784428,0.0384197579985,0.0342450461908,0.0146680784002,0.272648434621,0.22970549351,8,2.21927916103,'puck'
0.00116219760358,0.0272146723286,0.0495889936057,0.0320550233802,7.21644966006e-16,0.869675275988,0.921235634811,3,1.08220879992,'not-puck'
0.000491394274021,0.0162900585882,0.0394293599363,0.0273856438532,0.0120730421191,0.0614511272399,0.113997940211,5,1.90958377164,'not-puck'
5.05639440667e-05,0.00521574173545,0.0136119691343,0.0121774042328,0.0058354809181,1.32561352839,1.37583707256,8,0.624854318125,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.830056567413,0.883435354422,8,1.12149143312,'not-puck'
0.00103936904069,0.0239442206702,0.0657920936493,0.0460612531858,0.0394765861428,0.593998073926,0.648655694357,9,1.35845648268,'not-puck'
0.00146278206471,0.0311412464111,0.0502010434423,0.043222695791,1.38777878078e-16,1.61635773956,1.66713118621,3,0.334799055774,'not-puck'
0.00297023008363,0.0443480357521,0.0829203926202,0.0760768575302,0.0418436443291,0.270611154797,0.238608521289,5,2.21019755318,'not-puck'
0.00312433328096,0.0526252587282,0.0749002936602,0.0541463451031,0.0288291374214,0.831891909356,0.884024397454,3,1.12222151787,'not-puck'
0.000767048378784,0.0236293451273,0.0406537932553,0.0248987245061,0.00533551762041,0.871266045898,0.922324112899,3,1.08038605343,'not-puck'
0.00020526789733,0.0107498520902,0.0285427062348,0.0275820475044,0.0136142515127,1.00502069829,0.955988430321,10,2.95419423099,'puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.800018598638,0.75337063613,7,2.7479584531,'not-puck'
% circles for single session:
1.02945922645e-05,0.00261149140577,0.00422891295191,0.00360556126541,0.0,1.6016186755,1.65164135146,3,0.348713369716,'not-puck'
0.000360140671458,0.0147829811598,0.0391675139673,0.0297199886891,0.022903594528,0.263888010429,0.221154878506,12,2.21006031348,'puck'
0.00206149248723,0.0367663780519,0.0723179506041,0.0479209364969,0.0268266251065,1.36144017361,1.41351008643,4,0.590197956653,'not-puck'
0.00810826795853,0.0662185893393,0.135522898941,0.118064472401,0.0112869860147,0.464144118699,0.436650245678,4,2.40406139011,'not-puck'
0.00081507836038,0.0230469893504,0.0398144495867,0.0293265184645,0.0,0.94233072246,0.993292962229,3,1.00916355969,'not-puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.800018598638,0.75337063613,7,2.7479584531,'not-puck'
0.000705987580368,0.0227704978795,0.0506490638363,0.0276586446168,0.025879540486,0.602776176765,0.65544248187,7,1.34953818287,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.86791047352,0.921191800779,7,1.0834871457,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.830056567413,0.883435354422,8,1.12149143312,'not-puck'
0.000376929242822,0.0131580187628,0.042542284881,0.0171971627798,0.0109848569544,1.03527376656,1.08679755253,6,0.915626200474,'not-puck'
0.000617560042283,0.0201599003257,0.0489983565229,0.0149555206765,0.0146238112633,1.04052725359,1.09217830241,5,0.910682459557,'not-puck'
0.0018245389689,0.0371556737708,0.0659603619342,0.0591943071884,0.0589448650665,0.980046546298,0.9326925757,16,2.92774298688,'not-puck'
0.0023887891822,0.039391328902,0.0686740153001,0.0494999714058,2.77555756156e-17,0.100550696474,0.157507837692,3,1.87723128396,'not-puck'
0.000754075814792,0.0191843486255,0.050789928984,0.0200465995598,0.00590086595817,0.94032982817,0.992336819096,4,1.01095735688,'not-puck'
6.99867378671e-05,0.00631554247582,0.0200850767078,0.0169517940131,0.0113120450435,0.661191736831,0.612245735962,16,2.61019367933,'puck'
0.000831568830282,0.0235357328971,0.0363081483298,0.0342990503616,1.66533453694e-16,0.946630964335,0.997322651291,3,1.00488407698,'not-puck'
0.000752437858597,0.0247446050961,0.0369936032005,0.028503683328,0.00873652875985,0.854345607021,0.905072688715,3,1.09741015462,'not-puck'
0.000705617698246,0.0243600792092,0.0336455244604,0.029897815248,0.00953689791926,0.82019925562,0.870725065984,3,1.13160412959,'not-puck'
0.000181787046721,0.010330097368,0.0212031245828,0.00978716752123,8.32667268469e-17,0.187324343252,0.238492749611,3,1.76706861171,'not-puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.800018598638,0.75337063613,7,2.7479584531,'not-puck'
% circles for single session:
0.00170630359993,0.0411730548968,0.0446373754197,0.0422019792194,0.0366798100514,1.51503749596,1.56514543349,3,0.436635202464,'not-puck'
0.00081507836038,0.0230469893504,0.0398144495867,0.0293265184645,0.0,0.94233072246,0.993292962229,3,1.00916355969,'not-puck'
0.000767048378784,0.0236293451273,0.0406537932553,0.0248987245061,0.00533551762041,0.871266045898,0.922324112899,3,1.08038605343,'not-puck'
0.000258275031537,0.0101693273968,0.039961122175,0.0271858882654,0.0101455903059,0.619926317392,0.572911223815,10,2.56862352375,'puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.800018598638,0.75337063613,7,2.7479584531,'not-puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.485795862619,0.539900202547,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.426986249204,0.480165507352,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.56633957471,0.619414304479,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.86791047352,0.921191800779,7,1.0834871457,'not-puck'
% circles for single session:
0.00170630359993,0.0411730548968,0.0446373754197,0.0422019792194,0.0366798100514,1.51503749596,1.56514543349,3,0.436635202464,'not-puck'
0.00200700216146,0.0358444062986,0.0647052999848,0.0428279189111,5.55111512313e-17,1.63066340754,1.68200181539,3,0.320666497349,'not-puck'
0.00297023008363,0.0443480357521,0.0829203926202,0.0760768575302,0.0418436443291,0.270611154797,0.238608521289,5,2.21019755318,'not-puck'
0.001252233712,0.0288636775409,0.0452573611904,0.0413336714323,2.77555756156e-16,1.1160714791,1.16694734036,3,0.835481891611,'not-puck'
0.000831568830282,0.0235357328971,0.0363081483298,0.0342990503616,1.66533453694e-16,0.946630964335,0.997322651291,3,1.00488407698,'not-puck'
0.00089128850367,0.0245869697853,0.0457520769334,0.0237091990645,0.00429963335818,0.894339101778,0.945710439199,3,1.05732834049,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.0620619051619,0.0539510393653,5,1.99825674235,'puck'
0.00127239748354,0.0273765221562,0.060141376851,0.0540572528241,0.0431424470444,0.800018598638,0.75337063613,7,2.7479584531,'not-puck'
0.000709686313824,0.021326311477,0.038408459193,0.0255704752379,1.94289029309e-16,1.50232926328,1.55295967952,3,0.448547761314,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.56633957471,0.619414304479,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.86791047352,0.921191800779,7,1.0834871457,'not-puck'
% circles for single session:
0.00170630359993,0.0411730548968,0.0446373754197,0.0422019792194,0.0366798100514,1.51503749596,1.56514543349,3,0.436635202464,'not-puck'
0.00081507836038,0.0230469893504,0.0398144495867,0.0293265184645,0.0,0.94233072246,0.993292962229,3,1.00916355969,'not-puck'
0.000780955496537,0.0192378947919,0.051933511467,0.0200515969796,0.00496647072094,1.2789846524,1.33056158221,4,0.671963470475,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.0620619051619,0.0539510393653,5,1.99825674235,'puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.485795862619,0.539900202547,4,1.46790540987,'not-puck'
0.00105064430987,0.0271642556522,0.0518240055675,0.0476757255722,0.0321543611269,0.426986249204,0.480165507352,7,1.52685758321,'not-puck'
0.000877192878142,0.023409995022,0.0530942061255,0.0501445476348,0.0261345479419,0.56633957471,0.619414304479,8,1.38618452813,'not-puck'
0.000798975077623,0.019234778078,0.062728214254,0.0348476576104,0.0144145570185,0.86791047352,0.921191800779,7,1.0834871457,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.830056567413,0.883435354422,8,1.12149143312,'not-puck'
0.000405975965277,0.0163365645077,0.0282965551671,0.0267973536421,0.0102523492215,1.29624818287,1.34668212123,4,0.654580270962,'not-puck'
0.0018245389689,0.0371556737708,0.0659603619342,0.0591943071884,0.0589448650665,0.980046546298,0.9326925757,16,2.92774298688,'not-puck'
0.00203800363555,0.0367518220842,0.0593631190216,0.0508923472309,1.38777878078e-16,1.59071857083,1.64175128197,3,0.360682610104,'not-puck'
0.000831568830282,0.0235357328971,0.0363081483298,0.0342990503616,2.77555756156e-16,0.946630964335,0.997322651291,3,1.00488407698,'not-puck'
0.000294974341157,0.0139224418472,0.0264678331985,0.0134523144076,0.00184717793556,1.11279187367,1.16329603324,3,0.838075284379,'not-puck'
0.000147846842425,0.00902520839742,0.0239228680742,0.00898026989835,0.00851828150943,0.0620619051619,0.0539510393653,5,1.99825674235,'puck'
0.000723361829703,0.0252772583241,0.0335985916036,0.0297594859519,0.0124736974169,0.778846497379,0.829324613063,3,1.17311758213,'not-puck'
0.000528113063808,0.0166223330734,0.0379906889288,0.0118763102915,2.22044604925e-16,0.926033230112,0.977226954496,3,1.02514114518,'not-puck'
0.00530436448404,0.0725380467691,0.0809283094485,0.0716741316602,0.0650116991985,0.104963840939,0.132483992677,3,1.92756438391,'not-puck'
0.00175232520186,0.0298533733645,0.0614744546966,0.0568238379051,0.00111520085629,0.485795862619,0.539900202547,4,1.46790540987,'not-puck'
% circles for single session:
0.000837477682252,0.0206701067404,0.0631703996299,0.0386097109456,0.0263941239378,0.830056567413,0.883435354422,8,1.12149143312,'not-puck'
0.0016973692028,0.0348051798073,0.0696735229252,0.0565242494626,0.0505669556774,0.26623186682,0.323939683649,9,1.6917758811,'not-puck'
0.00200700216146,0.0358444062986,0.0647052999848,0.0428279189111,5.55111512313e-17,1.63066340754,1.68200181539,3,0.320666497349,'not-puck'
0.000834829534157,0.0235012949297,0.0383414178595,0.0321624669295,3.60822483003e-16,0.945955927327,0.996787315701,3,1.00555824537,'not-puck'
